Date,Location,Variant,Num Sequences,Num Sequences Total,Perc Sequences
5/3/2021,Paraguay,Kappa,0,20,0
5/3/2021,Peru,Kappa,0,321,0
5/3/2021,Philippines,Kappa,0,394,0
5/3/2021,Poland,Kappa,0,2636,0
5/3/2021,Portugal,Kappa,0,98,0
5/3/2021,Qatar,Kappa,3,350,0.86
5/3/2021,Romania,Kappa,0,131,0
5/3/2021,Russia,Kappa,0,313,0
5/3/2021,Rwanda,Kappa,0,5,0
5/3/2021,Senegal,Kappa,0,2,0
5/3/2021,Serbia,Kappa,0,14,0
5/3/2021,Seychelles,Kappa,1,3,33.33
5/3/2021,Singapore,Kappa,13,191,6.81
5/3/2021,Sint Maarten (Dutch part),Kappa,0,33,0
5/3/2021,Slovakia,Kappa,1,337,0.3
5/3/2021,Slovenia,Kappa,0,1979,0
5/3/2021,South Africa,Kappa,1,390,0.26
5/3/2021,South Korea,Kappa,3,530,0.57
5/3/2021,Spain,Kappa,1,2815,0.04
5/3/2021,Sri Lanka,Kappa,0,66,0
5/3/2021,Suriname,Kappa,0,23,0
5/3/2021,Sweden,Kappa,0,6766,0
5/3/2021,Switzerland,Kappa,2,4034,0.05
5/3/2021,Thailand,Kappa,1,99,1.01
5/3/2021,Togo,Kappa,0,8,0
5/3/2021,Trinidad and Tobago,Kappa,0,197,0
5/3/2021,Turkey,Kappa,0,144,0
5/3/2021,Uganda,Kappa,0,11,0
5/3/2021,United Arab Emirates,Kappa,0,5,0
5/3/2021,United Kingdom,Kappa,146,14275,1.02
5/3/2021,United States,Kappa,96,68541,0.14
5/3/2021,Uruguay,Kappa,0,21,0
5/3/2021,Vietnam,Kappa,0,15,0
5/3/2021,Zambia,Kappa,3,18,16.67
5/17/2021,Angola,Kappa,0,5,0
5/17/2021,Argentina,Kappa,0,338,0
5/17/2021,Aruba,Kappa,0,101,0
5/17/2021,Australia,Kappa,5,117,4.27
5/17/2021,Austria,Kappa,0,619,0
5/17/2021,Bahrain,Kappa,0,57,0
5/17/2021,Bangladesh,Kappa,0,58,0
5/17/2021,Belgium,Kappa,3,3108,0.1
5/17/2021,Belize,Kappa,0,15,0
5/17/2021,Benin,Kappa,0,32,0
5/17/2021,Bosnia and Herzegovina,Kappa,0,2,0
5/17/2021,Botswana,Kappa,0,19,0
5/17/2021,Brazil,Kappa,0,3247,0
5/17/2021,Bulgaria,Kappa,0,118,0
5/17/2021,Cambodia,Kappa,0,52,0
5/17/2021,Canada,Kappa,11,8584,0.13
5/17/2021,Chile,Kappa,0,625,0
5/17/2021,Colombia,Kappa,0,375,0
5/17/2021,Costa Rica,Kappa,0,33,0
5/17/2021,Croatia,Kappa,0,639,0
5/17/2021,Curacao,Kappa,0,25,0
5/17/2021,Czechia,Kappa,1,558,0.18
5/17/2021,Denmark,Kappa,2,9822,0.02
5/17/2021,Djibouti,Kappa,0,5,0
5/17/2021,Dominican Republic,Kappa,0,87,0
5/17/2021,Ecuador,Kappa,0,139,0
5/17/2021,Egypt,Kappa,0,42,0
5/17/2021,Estonia,Kappa,0,326,0
5/17/2021,Fiji,Kappa,0,22,0
5/17/2021,Finland,Kappa,5,601,0.83
5/17/2021,France,Kappa,2,3260,0.06
5/17/2021,Gambia,Kappa,0,2,0
5/17/2021,Georgia,Kappa,0,23,0
5/17/2021,Germany,Kappa,22,15645,0.14
5/17/2021,Ghana,Kappa,0,60,0
5/17/2021,Greece,Kappa,0,1255,0
5/17/2021,Guatemala,Kappa,0,11,0
5/17/2021,Hong Kong,Kappa,0,21,0
5/17/2021,Iceland,Kappa,0,63,0
5/17/2021,India,Kappa,185,6417,2.88
5/17/2021,Indonesia,Kappa,0,353,0
5/17/2021,Iran,Kappa,0,17,0
5/17/2021,Iraq,Kappa,0,3,0
5/17/2021,Ireland,Kappa,25,1873,1.33
5/17/2021,Israel,Kappa,0,204,0
5/17/2021,Italy,Kappa,2,2377,0.08
5/17/2021,Jamaica,Kappa,0,30,0
5/17/2021,Japan,Kappa,1,9411,0.01
5/17/2021,Jordan,Kappa,0,17,0
5/17/2021,Kenya,Kappa,2,117,1.71
5/17/2021,Kosovo,Kappa,0,11,0
5/17/2021,Latvia,Kappa,0,509,0
5/17/2021,Lebanon,Kappa,0,11,0
5/17/2021,Liechtenstein,Kappa,0,7,0
5/17/2021,Lithuania,Kappa,0,1422,0
5/17/2021,Luxembourg,Kappa,0,744,0
5/17/2021,Madagascar,Kappa,0,15,0
5/17/2021,Malawi,Kappa,0,4,0
5/17/2021,Malaysia,Kappa,0,125,0
5/17/2021,Maldives,Kappa,0,4,0
5/17/2021,Malta,Kappa,0,32,0
5/17/2021,Mauritius,Kappa,0,40,0
5/17/2021,Mexico,Kappa,0,1589,0
5/17/2021,Moldova,Kappa,0,12,0
5/17/2021,Mongolia,Kappa,0,3,0
5/17/2021,Mozambique,Kappa,0,9,0
5/17/2021,Nepal,Kappa,1,30,3.33
5/17/2021,Netherlands,Kappa,0,3490,0
5/17/2021,New Zealand,Kappa,0,7,0
5/17/2021,Nigeria,Kappa,0,8,0
5/17/2021,North Macedonia,Kappa,0,30,0
5/17/2021,Oman,Kappa,1,21,4.76
5/17/2021,Papua New Guinea,Kappa,0,193,0
5/17/2021,Paraguay,Kappa,0,26,0
5/17/2021,Peru,Kappa,0,325,0
5/17/2021,Philippines,Kappa,0,343,0
5/17/2021,Poland,Kappa,0,2568,0
5/17/2021,Portugal,Kappa,1,1061,0.09
5/17/2021,Qatar,Kappa,0,195,0
5/17/2021,Romania,Kappa,1,167,0.6
5/17/2021,Russia,Kappa,0,291,0
5/17/2021,Rwanda,Kappa,0,8,0
5/17/2021,Senegal,Kappa,0,6,0
5/17/2021,Serbia,Kappa,0,29,0
5/17/2021,Seychelles,Kappa,0,2,0
5/17/2021,Singapore,Kappa,3,220,1.36
5/17/2021,Sint Maarten (Dutch part),Kappa,0,28,0
5/17/2021,Slovakia,Kappa,0,338,0
5/17/2021,Slovenia,Kappa,0,1267,0
5/17/2021,South Africa,Kappa,0,545,0
5/17/2021,South Korea,Kappa,0,223,0
5/17/2021,Spain,Kappa,3,3341,0.09
5/17/2021,Sri Lanka,Kappa,0,44,0
5/17/2021,Suriname,Kappa,0,43,0
5/17/2021,Sweden,Kappa,0,7046,0
5/17/2021,Switzerland,Kappa,1,2882,0.03
5/17/2021,Thailand,Kappa,0,589,0
5/17/2021,Trinidad and Tobago,Kappa,0,142,0
5/17/2021,Turkey,Kappa,0,292,0
5/17/2021,Uganda,Kappa,0,17,0
5/17/2021,Ukraine,Kappa,0,4,0
5/17/2021,United Kingdom,Kappa,33,14374,0.23
5/17/2021,United States,Kappa,32,51424,0.06
5/17/2021,Vietnam,Kappa,0,58,0
5/31/2021,Angola,Kappa,0,7,0
5/31/2021,Argentina,Kappa,0,301,0
5/31/2021,Aruba,Kappa,0,107,0
5/31/2021,Australia,Kappa,65,108,60.19
5/31/2021,Austria,Kappa,0,389,0
5/31/2021,Bahrain,Kappa,0,46,0
5/31/2021,Bangladesh,Kappa,0,99,0
5/31/2021,Belgium,Kappa,0,2952,0
5/31/2021,Belize,Kappa,0,3,0
5/31/2021,Benin,Kappa,0,27,0
5/31/2021,Bosnia and Herzegovina,Kappa,0,1,0
5/31/2021,Botswana,Kappa,0,48,0
5/31/2021,Brazil,Kappa,0,4137,0
5/31/2021,Bulgaria,Kappa,0,38,0
5/31/2021,Cambodia,Kappa,0,69,0
5/31/2021,Canada,Kappa,6,5887,0.1
5/31/2021,Chile,Kappa,0,435,0
5/31/2021,Colombia,Kappa,0,194,0
5/31/2021,Costa Rica,Kappa,0,47,0
5/31/2021,Croatia,Kappa,0,370,0
5/31/2021,Curacao,Kappa,0,10,0
5/31/2021,Czechia,Kappa,0,275,0
5/31/2021,Denmark,Kappa,0,9480,0
5/31/2021,Djibouti,Kappa,0,1,0
5/31/2021,Dominican Republic,Kappa,0,101,0
5/31/2021,Ecuador,Kappa,0,102,0
5/31/2021,Egypt,Kappa,0,23,0
5/31/2021,Ethiopia,Kappa,0,26,0
5/31/2021,Fiji,Kappa,0,24,0
5/31/2021,Finland,Kappa,1,529,0.19
5/31/2021,France,Kappa,2,3135,0.06
5/31/2021,Gambia,Kappa,0,12,0
5/31/2021,Georgia,Kappa,0,28,0
5/31/2021,Germany,Kappa,10,9815,0.1
5/31/2021,Ghana,Kappa,1,78,1.28
5/31/2021,Greece,Kappa,0,562,0
5/31/2021,Guatemala,Kappa,0,19,0
5/31/2021,Hong Kong,Kappa,0,8,0
5/31/2021,Iceland,Kappa,0,41,0
5/31/2021,India,Kappa,40,5348,0.75
5/31/2021,Indonesia,Kappa,0,590,0
5/31/2021,Iran,Kappa,0,4,0
5/31/2021,Iraq,Kappa,0,2,0
5/31/2021,Ireland,Kappa,84,2353,3.57
5/31/2021,Israel,Kappa,0,150,0
5/31/2021,Italy,Kappa,5,2678,0.19
5/31/2021,Jamaica,Kappa,0,26,0
5/31/2021,Japan,Kappa,0,5920,0
5/31/2021,Jordan,Kappa,0,14,0
5/31/2021,Kenya,Kappa,0,194,0
5/31/2021,Kosovo,Kappa,0,1,0
5/31/2021,Kuwait,Kappa,0,7,0
5/31/2021,Latvia,Kappa,0,517,0
5/31/2021,Liechtenstein,Kappa,0,2,0
5/31/2021,Lithuania,Kappa,0,1484,0
5/31/2021,Luxembourg,Kappa,0,392,0
5/31/2021,Madagascar,Kappa,0,10,0
5/31/2021,Malawi,Kappa,0,24,0
5/31/2021,Malaysia,Kappa,0,73,0
5/31/2021,Maldives,Kappa,0,5,0
5/31/2021,Malta,Kappa,0,15,0
5/31/2021,Mauritius,Kappa,0,8,0
5/31/2021,Mexico,Kappa,1,1724,0.06
5/31/2021,Moldova,Kappa,0,1,0
5/31/2021,Monaco,Kappa,0,1,0
5/31/2021,Morocco,Kappa,0,1,0
5/31/2021,Mozambique,Kappa,0,12,0
5/31/2021,Nepal,Kappa,0,18,0
5/31/2021,Netherlands,Kappa,3,2969,0.1
5/31/2021,New Zealand,Kappa,0,8,0
5/31/2021,Nigeria,Kappa,0,6,0
5/31/2021,North Macedonia,Kappa,0,17,0
5/31/2021,Oman,Kappa,0,12,0
5/31/2021,Papua New Guinea,Kappa,0,18,0
5/31/2021,Paraguay,Kappa,0,14,0
5/31/2021,Peru,Kappa,0,284,0
5/31/2021,Philippines,Kappa,0,331,0
5/31/2021,Poland,Kappa,0,1627,0
5/31/2021,Portugal,Kappa,0,110,0
5/31/2021,Qatar,Kappa,0,78,0
5/31/2021,Romania,Kappa,0,152,0
5/31/2021,Russia,Kappa,0,511,0
5/31/2021,Rwanda,Kappa,0,4,0
5/31/2021,Senegal,Kappa,0,3,0
5/31/2021,Serbia,Kappa,0,18,0
5/31/2021,Seychelles,Kappa,0,44,0
5/31/2021,Singapore,Kappa,0,330,0
5/31/2021,Sint Maarten (Dutch part),Kappa,0,111,0
5/31/2021,Slovakia,Kappa,0,691,0
5/31/2021,Slovenia,Kappa,0,699,0
5/31/2021,South Africa,Kappa,1,646,0.15
5/31/2021,South Korea,Kappa,0,210,0
5/31/2021,Spain,Kappa,1,2613,0.04
5/31/2021,Sri Lanka,Kappa,0,43,0
5/31/2021,Suriname,Kappa,0,53,0
5/31/2021,Sweden,Kappa,0,5268,0
5/31/2021,Switzerland,Kappa,0,2210,0
5/31/2021,Thailand,Kappa,0,613,0
5/31/2021,Trinidad and Tobago,Kappa,0,28,0
5/31/2021,Turkey,Kappa,0,290,0
5/31/2021,Uganda,Kappa,0,21,0
5/31/2021,Ukraine,Kappa,0,21,0
5/31/2021,United Kingdom,Kappa,30,23824,0.13
5/31/2021,United States,Kappa,5,28913,0.02
5/31/2021,Vietnam,Kappa,0,26,0
5/31/2021,Zambia,Kappa,0,87,0
6/14/2021,Angola,Kappa,0,22,0
6/14/2021,Argentina,Kappa,0,407,0
6/14/2021,Aruba,Kappa,0,89,0
6/14/2021,Australia,Kappa,38,132,28.79
6/14/2021,Austria,Kappa,0,398,0
6/14/2021,Bahrain,Kappa,0,24,0
6/14/2021,Bangladesh,Kappa,0,69,0
6/14/2021,Belgium,Kappa,0,1995,0
6/14/2021,Belize,Kappa,0,1,0
6/14/2021,Benin,Kappa,0,9,0
6/14/2021,Bosnia and Herzegovina,Kappa,0,23,0
6/14/2021,Botswana,Kappa,0,102,0
6/14/2021,Brazil,Kappa,0,5088,0
6/14/2021,Bulgaria,Kappa,0,103,0
6/14/2021,Cambodia,Kappa,0,76,0
6/14/2021,Canada,Kappa,1,4215,0.02
6/14/2021,Chile,Kappa,0,626,0
6/14/2021,Colombia,Kappa,0,283,0
6/14/2021,Costa Rica,Kappa,0,33,0
6/14/2021,Croatia,Kappa,0,311,0
6/14/2021,Curacao,Kappa,0,4,0
6/14/2021,Czechia,Kappa,0,388,0
6/14/2021,Denmark,Kappa,1,5882,0.02
6/14/2021,Dominican Republic,Kappa,0,19,0
6/14/2021,Ecuador,Kappa,0,167,0
6/14/2021,Egypt,Kappa,0,10,0
6/14/2021,Estonia,Kappa,0,137,0
6/14/2021,Ethiopia,Kappa,0,5,0
6/14/2021,Fiji,Kappa,0,52,0
6/14/2021,Finland,Kappa,0,294,0
6/14/2021,France,Kappa,1,2215,0.05
6/14/2021,Gambia,Kappa,0,2,0
6/14/2021,Georgia,Kappa,0,17,0
6/14/2021,Germany,Kappa,3,5401,0.06
6/14/2021,Ghana,Kappa,0,58,0
6/14/2021,Greece,Kappa,0,183,0
6/14/2021,Guatemala,Kappa,0,24,0
6/14/2021,Hong Kong,Kappa,0,30,0
6/14/2021,Iceland,Kappa,0,45,0
6/14/2021,India,Kappa,22,4258,0.52
6/14/2021,Indonesia,Kappa,0,650,0
6/14/2021,Iraq,Kappa,0,2,0
6/14/2021,Ireland,Kappa,12,1402,0.86
6/14/2021,Israel,Kappa,0,114,0
6/14/2021,Italy,Kappa,6,1546,0.39
6/14/2021,Japan,Kappa,0,4207,0
6/14/2021,Jordan,Kappa,0,27,0
6/14/2021,Kenya,Kappa,0,132,0
6/14/2021,Kosovo,Kappa,0,7,0
6/14/2021,Kuwait,Kappa,0,32,0
6/14/2021,Latvia,Kappa,0,65,0
6/14/2021,Liechtenstein,Kappa,0,2,0
6/14/2021,Lithuania,Kappa,0,664,0
6/14/2021,Luxembourg,Kappa,1,240,0.42
6/14/2021,Malawi,Kappa,0,50,0
6/14/2021,Malaysia,Kappa,3,72,4.17
6/14/2021,Maldives,Kappa,0,1,0
6/14/2021,Malta,Kappa,0,11,0
6/14/2021,Mauritius,Kappa,0,13,0
6/14/2021,Mexico,Kappa,1,2222,0.05
6/14/2021,Monaco,Kappa,0,11,0
6/14/2021,Montenegro,Kappa,0,17,0
6/14/2021,Morocco,Kappa,0,1,0
6/14/2021,Mozambique,Kappa,0,8,0
6/14/2021,Nepal,Kappa,0,39,0
6/14/2021,Netherlands,Kappa,7,2635,0.27
6/14/2021,New Zealand,Kappa,0,14,0
6/14/2021,Nigeria,Kappa,0,7,0
6/14/2021,North Macedonia,Kappa,0,12,0
6/14/2021,Oman,Kappa,0,43,0
6/14/2021,Papua New Guinea,Kappa,0,14,0
6/14/2021,Paraguay,Kappa,0,41,0
6/14/2021,Peru,Kappa,0,803,0
6/14/2021,Philippines,Kappa,0,575,0
6/14/2021,Poland,Kappa,0,621,0
6/14/2021,Portugal,Kappa,0,1247,0
6/14/2021,Qatar,Kappa,0,58,0
6/14/2021,Romania,Kappa,0,119,0
6/14/2021,Russia,Kappa,0,904,0
6/14/2021,Rwanda,Kappa,0,6,0
6/14/2021,Senegal,Kappa,0,50,0
6/14/2021,Serbia,Kappa,0,5,0
6/14/2021,Seychelles,Kappa,0,54,0
6/14/2021,Singapore,Kappa,0,178,0
6/14/2021,Sint Maarten (Dutch part),Kappa,0,51,0
6/14/2021,Slovakia,Kappa,0,594,0
6/14/2021,Slovenia,Kappa,0,658,0
6/14/2021,South Africa,Kappa,10,1101,0.91
6/14/2021,South Korea,Kappa,0,473,0
6/14/2021,Spain,Kappa,0,3221,0
6/14/2021,Sri Lanka,Kappa,0,61,0
6/14/2021,Suriname,Kappa,0,37,0
6/14/2021,Sweden,Kappa,0,3876,0
6/14/2021,Switzerland,Kappa,0,1108,0
6/14/2021,Thailand,Kappa,0,274,0
6/14/2021,Togo,Kappa,0,25,0
6/14/2021,Trinidad and Tobago,Kappa,0,23,0
6/14/2021,Turkey,Kappa,0,270,0
6/14/2021,Uganda,Kappa,0,172,0
6/14/2021,Ukraine,Kappa,0,3,0
6/14/2021,United Arab Emirates,Kappa,0,2,0
6/14/2021,United Kingdom,Kappa,3,37317,0.01
6/14/2021,United States,Kappa,1,20283,0
6/14/2021,Vietnam,Kappa,0,14,0
6/14/2021,Zambia,Kappa,0,94,0
6/28/2021,Angola,Kappa,0,59,0
6/28/2021,Argentina,Kappa,0,380,0
6/28/2021,Aruba,Kappa,0,24,0
6/28/2021,Australia,Kappa,9,247,3.64
6/28/2021,Austria,Kappa,0,750,0
6/28/2021,Bahrain,Kappa,0,84,0
6/28/2021,Bangladesh,Kappa,0,112,0
6/28/2021,Belgium,Kappa,0,1181,0
6/28/2021,Belize,Kappa,0,32,0
6/28/2021,Benin,Kappa,0,14,0
6/28/2021,Bosnia and Herzegovina,Kappa,0,16,0
6/28/2021,Botswana,Kappa,0,196,0
6/28/2021,Brazil,Kappa,0,4466,0
6/28/2021,Bulgaria,Kappa,0,125,0
6/28/2021,Cambodia,Kappa,0,94,0
6/28/2021,Canada,Kappa,0,3712,0
6/28/2021,Chile,Kappa,0,719,0
6/28/2021,Colombia,Kappa,0,224,0
6/28/2021,Costa Rica,Kappa,0,56,0
6/28/2021,Croatia,Kappa,0,162,0
6/28/2021,Curacao,Kappa,0,16,0
6/28/2021,Czechia,Kappa,0,218,0
6/28/2021,Denmark,Kappa,0,2061,0
6/28/2021,Dominican Republic,Kappa,0,13,0
6/28/2021,Ecuador,Kappa,0,145,0
6/28/2021,Egypt,Kappa,0,4,0
6/28/2021,Estonia,Kappa,0,45,0
6/28/2021,Fiji,Kappa,0,252,0
6/28/2021,Finland,Kappa,0,734,0
6/28/2021,France,Kappa,0,1950,0
6/28/2021,Gambia,Kappa,0,5,0
6/28/2021,Georgia,Kappa,0,17,0
6/28/2021,Germany,Kappa,1,2632,0.04
6/28/2021,Ghana,Kappa,0,104,0
6/28/2021,Greece,Kappa,0,84,0
6/28/2021,Guatemala,Kappa,0,82,0
6/28/2021,Hong Kong,Kappa,0,52,0
6/28/2021,Iceland,Kappa,0,37,0
6/28/2021,India,Kappa,15,3779,0.4
6/28/2021,Indonesia,Kappa,0,1041,0
6/28/2021,Ireland,Kappa,24,1570,1.53
6/28/2021,Israel,Kappa,0,847,0
6/28/2021,Italy,Kappa,0,1968,0
6/28/2021,Japan,Kappa,0,4220,0
6/28/2021,Jordan,Kappa,0,16,0
6/28/2021,Kenya,Kappa,0,173,0
6/28/2021,Kuwait,Kappa,0,40,0
6/28/2021,Latvia,Kappa,0,71,0
6/28/2021,Lebanon,Kappa,0,4,0
6/28/2021,Liechtenstein,Kappa,0,2,0
6/28/2021,Lithuania,Kappa,0,211,0
6/28/2021,Luxembourg,Kappa,0,130,0
6/28/2021,Malawi,Kappa,0,72,0
6/28/2021,Malaysia,Kappa,0,104,0
6/28/2021,Maldives,Kappa,0,7,0
6/28/2021,Malta,Kappa,0,9,0
6/28/2021,Mauritius,Kappa,0,18,0
6/28/2021,Mexico,Kappa,0,1889,0
6/28/2021,Moldova,Kappa,0,6,0
6/28/2021,Monaco,Kappa,0,20,0
6/28/2021,Mongolia,Kappa,0,16,0
6/28/2021,Montenegro,Kappa,0,18,0
6/28/2021,Morocco,Kappa,0,7,0
6/28/2021,Mozambique,Kappa,0,114,0
6/28/2021,Nepal,Kappa,0,14,0
6/28/2021,Netherlands,Kappa,8,1888,0.42
6/28/2021,New Zealand,Kappa,0,16,0
6/28/2021,Nigeria,Kappa,0,14,0
6/28/2021,North Macedonia,Kappa,0,4,0
6/28/2021,Oman,Kappa,0,71,0
6/28/2021,Papua New Guinea,Kappa,0,3,0
6/28/2021,Paraguay,Kappa,0,18,0
6/28/2021,Peru,Kappa,0,496,0
6/28/2021,Philippines,Kappa,0,836,0
6/28/2021,Poland,Kappa,0,150,0
6/28/2021,Portugal,Kappa,0,1170,0
6/28/2021,Romania,Kappa,0,72,0
6/28/2021,Russia,Kappa,0,543,0
6/28/2021,Rwanda,Kappa,0,119,0
6/28/2021,Senegal,Kappa,0,1,0
6/28/2021,Serbia,Kappa,0,1,0
6/28/2021,Seychelles,Kappa,0,15,0
6/28/2021,Singapore,Kappa,0,217,0
6/28/2021,Sint Maarten (Dutch part),Kappa,0,68,0
6/28/2021,Slovakia,Kappa,0,249,0
6/28/2021,Slovenia,Kappa,0,385,0
6/28/2021,South Africa,Kappa,1,1661,0.06
6/28/2021,South Korea,Kappa,0,575,0
6/28/2021,Spain,Kappa,0,3000,0
6/28/2021,Sri Lanka,Kappa,0,142,0
6/28/2021,Suriname,Kappa,0,50,0
6/28/2021,Sweden,Kappa,0,3329,0
6/28/2021,Switzerland,Kappa,0,479,0
6/28/2021,Thailand,Kappa,0,391,0
6/28/2021,Togo,Kappa,0,27,0
6/28/2021,Trinidad and Tobago,Kappa,0,11,0
6/28/2021,Turkey,Kappa,0,1143,0
6/28/2021,Uganda,Kappa,0,114,0
6/28/2021,Ukraine,Kappa,0,43,0
6/28/2021,United Arab Emirates,Kappa,0,20,0
6/28/2021,United Kingdom,Kappa,0,43442,0
6/28/2021,United States,Kappa,1,22291,0
6/28/2021,Vietnam,Kappa,0,6,0
6/28/2021,Zambia,Kappa,0,22,0
6/28/2021,Zimbabwe,Kappa,0,3,0
7/12/2021,Angola,Kappa,0,46,0
7/12/2021,Argentina,Kappa,0,356,0
7/12/2021,Aruba,Kappa,0,29,0
7/12/2021,Australia,Kappa,0,767,0
7/12/2021,Austria,Kappa,0,505,0
7/12/2021,Bahrain,Kappa,0,69,0
7/12/2021,Bangladesh,Kappa,0,244,0
7/12/2021,Belgium,Kappa,0,2640,0
7/12/2021,Belize,Kappa,0,18,0
7/12/2021,Benin,Kappa,0,28,0
7/12/2021,Bosnia and Herzegovina,Kappa,0,21,0
7/12/2021,Botswana,Kappa,0,106,0
7/12/2021,Brazil,Kappa,0,5548,0
7/12/2021,Bulgaria,Kappa,0,176,0
7/12/2021,Cambodia,Kappa,0,81,0
7/12/2021,Canada,Kappa,0,1536,0
7/12/2021,Chile,Kappa,0,866,0
7/12/2021,Colombia,Kappa,0,462,0
7/12/2021,Costa Rica,Kappa,0,84,0
7/12/2021,Croatia,Kappa,0,369,0
7/12/2021,Curacao,Kappa,0,38,0
7/12/2021,Czechia,Kappa,0,501,0
7/12/2021,Denmark,Kappa,0,5124,0
7/12/2021,Djibouti,Kappa,0,1,0
7/12/2021,Dominican Republic,Kappa,0,10,0
7/12/2021,Ecuador,Kappa,0,366,0
7/12/2021,Egypt,Kappa,0,3,0
7/12/2021,Estonia,Kappa,0,138,0
7/12/2021,Ethiopia,Kappa,0,6,0
7/12/2021,Fiji,Kappa,0,140,0
7/12/2021,Finland,Kappa,0,822,0
7/12/2021,France,Kappa,0,4263,0
7/12/2021,Gambia,Kappa,0,69,0
7/12/2021,Georgia,Kappa,0,27,0
7/12/2021,Germany,Kappa,1,2651,0.04
7/12/2021,Ghana,Kappa,0,156,0
7/12/2021,Greece,Kappa,0,296,0
7/12/2021,Guatemala,Kappa,0,171,0
7/12/2021,Hong Kong,Kappa,0,33,0
7/12/2021,Iceland,Kappa,0,40,0
7/12/2021,India,Kappa,13,3408,0.38
7/12/2021,Indonesia,Kappa,0,977,0
7/12/2021,Iraq,Kappa,0,2,0
7/12/2021,Ireland,Kappa,5,1759,0.28
7/12/2021,Israel,Kappa,1,1627,0.06
7/12/2021,Italy,Kappa,0,3054,0
7/12/2021,Japan,Kappa,0,5720,0
7/12/2021,Jordan,Kappa,0,12,0
7/12/2021,Kenya,Kappa,0,278,0
7/12/2021,Kosovo,Kappa,0,3,0
7/12/2021,Kuwait,Kappa,0,66,0
7/12/2021,Latvia,Kappa,0,108,0
7/12/2021,Lebanon,Kappa,0,52,0
7/12/2021,Liechtenstein,Kappa,0,2,0
7/12/2021,Lithuania,Kappa,0,236,0
7/12/2021,Luxembourg,Kappa,0,944,0
7/12/2021,Madagascar,Kappa,0,17,0
7/12/2021,Malawi,Kappa,0,76,0
7/12/2021,Malaysia,Kappa,0,134,0
7/12/2021,Maldives,Kappa,0,3,0
7/12/2021,Malta,Kappa,0,60,0
7/12/2021,Mauritius,Kappa,0,23,0
7/12/2021,Mexico,Kappa,0,2121,0
7/12/2021,Moldova,Kappa,0,7,0
7/12/2021,Monaco,Kappa,0,1,0
7/12/2021,Mongolia,Kappa,0,34,0
7/12/2021,Montenegro,Kappa,0,20,0
7/12/2021,Morocco,Kappa,0,9,0
7/12/2021,Mozambique,Kappa,0,109,0
7/12/2021,Nepal,Kappa,0,25,0
7/12/2021,Netherlands,Kappa,1,3583,0.03
7/12/2021,New Zealand,Kappa,0,12,0
7/12/2021,Nigeria,Kappa,0,43,0
7/12/2021,North Macedonia,Kappa,0,7,0
7/12/2021,Oman,Kappa,0,7,0
7/12/2021,Papua New Guinea,Kappa,0,16,0
7/12/2021,Paraguay,Kappa,0,59,0
7/12/2021,Peru,Kappa,0,467,0
7/12/2021,Philippines,Kappa,0,886,0
7/12/2021,Poland,Kappa,0,186,0
7/12/2021,Portugal,Kappa,0,1132,0
7/12/2021,Romania,Kappa,0,58,0
7/12/2021,Russia,Kappa,0,665,0
7/12/2021,Rwanda,Kappa,0,59,0
7/12/2021,Senegal,Kappa,0,3,0
7/12/2021,Serbia,Kappa,0,15,0
7/12/2021,Seychelles,Kappa,0,4,0
7/12/2021,Singapore,Kappa,0,75,0
7/12/2021,Sint Maarten (Dutch part),Kappa,0,39,0
7/12/2021,Slovakia,Kappa,0,242,0
7/12/2021,Slovenia,Kappa,0,474,0
7/12/2021,South Africa,Kappa,1,2226,0.04
7/12/2021,South Korea,Kappa,0,715,0
7/12/2021,Spain,Kappa,0,5987,0
7/12/2021,Sri Lanka,Kappa,0,71,0
7/12/2021,Suriname,Kappa,0,39,0
7/12/2021,Sweden,Kappa,0,2229,0
7/12/2021,Switzerland,Kappa,0,963,0
7/12/2021,Thailand,Kappa,0,208,0
7/12/2021,Togo,Kappa,0,24,0
7/12/2021,Trinidad and Tobago,Kappa,0,8,0
7/12/2021,Turkey,Kappa,0,4053,0
7/12/2021,Uganda,Kappa,0,12,0
7/12/2021,Ukraine,Kappa,0,33,0
7/12/2021,United Kingdom,Kappa,1,56140,0
7/12/2021,United States,Kappa,0,37254,0
7/12/2021,Zambia,Kappa,0,70,0
7/12/2021,Zimbabwe,Kappa,0,42,0
7/26/2021,Angola,Kappa,0,10,0
7/26/2021,Argentina,Kappa,0,336,0
7/26/2021,Aruba,Kappa,0,97,0
7/26/2021,Australia,Kappa,0,1742,0
7/26/2021,Austria,Kappa,0,771,0
7/26/2021,Bahrain,Kappa,0,106,0
7/26/2021,Bangladesh,Kappa,0,174,0
7/26/2021,Belgium,Kappa,0,3960,0
7/26/2021,Belize,Kappa,0,58,0
7/26/2021,Benin,Kappa,0,36,0
7/26/2021,Bosnia and Herzegovina,Kappa,0,12,0
7/26/2021,Botswana,Kappa,0,68,0
7/26/2021,Brazil,Kappa,0,5381,0
7/26/2021,Brunei,Kappa,0,16,0
7/26/2021,Bulgaria,Kappa,0,239,0
7/26/2021,Cambodia,Kappa,0,121,0
7/26/2021,Canada,Kappa,0,2454,0
7/26/2021,Chile,Kappa,0,568,0
7/26/2021,Colombia,Kappa,0,920,0
7/26/2021,Costa Rica,Kappa,0,88,0
7/26/2021,Croatia,Kappa,0,407,0
